0.597451848376349,0.0375950601764983,0.0916785573882287,0.12800642350138,0.19593600173563,0.163225510676177,0.245235181338173,0.168445079072906,0.0441872749814426
0.727231449746857,0.0131889720197775,0.0557787862872547,0.0495608264364815,0.164923110165841,0.204440256488238,0.200314013109491,0.0517722137651876,0.00314365754604402
0.568057436404884,0.0780491410108725,0.168528450070111,0.166453848229525,0.227489517235124,0.244724106613146,0.111196220218398,0.177621320871376,0.162899184206947
0.677064329110577,0.07560457035787,0.126321108172647,0.202633603466292,0.15077977499562,0.0901977173549463,0.120737904026018,0.0762141288235704,0.0082566817880613
0.610483299986961,0.0296129907640585,0.171344361428257,0.234087888015522,0.332530884282465,0.302436045657111,0.123248530171546,0.0636833425207172,0.0140586021967772
0.579572680499672,0.0595835794299414,0.085215585577972,0.161810095228664,0.292246633479254,0.233674911404102,0.196199913818474,0.13623360423229,0.0124137342305114
0.599038849926545,0.0424764440038715,0.061463456588207,0.171744884470478,0.184276227187792,0.32193187453935,0.213594185299719,0.167255553011223,0.0570051058712467
0.666088541801171,0.0919999052508676,0.112727660482051,0.0952036142403143,0.26352898391836,0.0970250860888752,0.0837581300338993,0.129421383214566,0.00526354802413758
0.648959400809913,0.0367715178701162,0.128219992572032,0.0760044839678143,0.112127260573608,0.282405188903945,0.136071015209723,0.106630275024957,0.115719103837807
0.632924644606421,0.10788474971374,0.110793812276933,0.100030781307366,0.283917738769171,0.18410656657846,0.0531179266340397,0.0284375012590792,0.0445316072603041
0.666503707450114,0.117352123859161,0.16778414655081,0.0737989428068607,0.134857537395685,0.10857520935217,0.0781663221027508,0.096887326319223,0.0586884548448916
0.706625783625973,0.0312622518522509,0.141179050558314,0.164582105061248,0.22106738637074,0.184133662778825,0.0376976172949908,0.00481948384990811,0.0403884150597335
0.567054723933679,0.0434914026354669,0.0660295698414254,0.167399004561105,0.192006102531589,0.24937749316011,0.222511372715121,0.164724527490994,0.170334681251269
0.582587960026642,0.0216832853709202,0.087547710152002,0.105091166668551,0.189447878485813,0.359301080998572,0.203418123729044,0.236074032380156,0.0748515187836131
0.570554499257299,0.0301118916278943,0.142096267691565,0.159383863942054,0.216376151721452,0.259000962065319,0.189435977095544,0.154154088864176,0.115047380369881
0.684148278886026,0.096006442277008,0.0215135074261034,0.160709353285473,0.199645959179815,0.154081744231998,0.127137196577413,0.0582014381242301,0.087586517115192
0.552640659838069,0.0338418786848984,0.0927534073024979,0.156169099915526,0.217611818206617,0.376100694549357,0.24056043155946,0.15071677409192,0.101915086335563
0.609741223546501,0.135402000764217,0.176479827773015,0.260469085123789,0.190640870596184,0.182081429164608,0.103696426018293,0.00203004764628644,0.00631339812666374
0.716371127625076,0.110496852653578,0.100485933349049,0.0642500327495247,0.0383023913355928,0.0485461921012356,0.112615785719967,0.130782620985721,0.135465264947827
