0.650720766658021,0.0713783114957193,0.112201552429393,0.147688944655697,0.115545902963104,0.0786120590013473,0.00408738127776496
0.683541085392609,0.147826498273099,0.0427420935114785,0.096034445985763,0.0771464719667811,0.0693551362060424,0.0431774166122099
0.613296339410105,0.107542362217621,0.261471147669164,0.15784193389081,0.202739414885102,0.0745344869420535,0.00304625248437787
0.729207037441167,0.0506896570464296,0.096359556913312,0.0667346862083163,0.0246938950905889,0.0213132381415223,0.0188678293265006
0.841106418806526,0.0278532601710397,0.0442202007770762,0.101577496485324,0.0384075042837677,0.0803189007194872,0.0012318973011238
0.67024988139851,0.0827316619462887,0.106609078510142,0.192483929399403,0.154095502827475,0.191113769789604,0.0936373066000797
0.761778055565847,0.136402063769727,0.0942462547808222,0.15509553032588,0.0105042264214426,0.0261535956647462,0.000610181658124604
0.683837584591983,0.000293618227032549,0.0438453135342084,0.206352638288132,0.250064778821889,0.082764816489685,0.0235094563919174
0.790377060721814,0.00309158996193439,0.000128166317871774,0.0785707387914002,0.130653726232107,0.153838199757892,0.0167902855573599
0.704690379243392,0.0462227211153928,0.0583615944850763,0.218190916610693,0.0581362576200459,0.0494523568734944,0.00154833489774612
0.748116563856832,0.00240738984199978,0.09415871073583,0.0622343797531028,0.173795899979541,0.0540826907722139,0.0253285037648247
0.771592087915387,0.0310206559773228,0.117526139112254,0.155031972498886,0.085871882820134,0.00609988255184764,0.0215856947735484
0.665130139539906,0.00557677280760741,0.112942971542409,0.165409211005781,0.115005970169346,0.188345003400826,0.00569907308493869
0.778631188746142,0.0158602796859674,0.0184246860061378,0.0258662411114806,0.126633266160551,0.100774497807847,0.103081330651285
0.75544057817439,0.0300476945822788,0.140087627802779,0.184580378275958,0.0471844423622266,0.0024675166636402,0.00658115861383939
0.745596016376537,0.024856376941,0.155364801559016,0.107093395719448,0.0556598215226129,0.00105870534230852,0.0472373228533136
0.684483974417784,0.00724511906045578,0.08471522725679,0.231271113097162,0.225339367814588,0.15192230011853,0.0500547047899778
0.69724026289548,0.000552660998293027,0.0928976719190822,0.133715789204414,0.179529453751892,0.182644688957013,0.0119842061603876
0.667118137046169,0.187370991487719,0.0667124210606021,0.153200397225821,0.0957456737156429,0.0283676086189436,0.0160798260886454
0.705410875302264,0.124671303315768,0.180433691861326,0.194350909185494,0.069307928118866,0.00829777758973166,0.00353852933290431
0.748822006859164,0.00498127143646929,0.051471803649963,0.0714730769817612,0.120487118111818,0.0465593979525329,0.0499661369678743
0.718430449838498,0.0691862129993153,0.0345219932347808,0.129832922598943,0.195456110731404,0.119072081598489,0.0540850730650772
0.799073263406568,0.000451492576245703,0.045193382728069,0.12936996810673,0.101282314238263,0.148435011662773,0.0438244753883286
0.668032854654492,0.0273133398382397,0.184529227215144,0.143896262284201,0.114272332064728,0.0731328711225036,0.0463723526364445
0.72443988796901,0.0516219592042749,0.0530184516086495,0.0882540756456806,0.0449680677212499,0.0497303521307114,0.0199094683849055
0.733664079887557,0.0160217972068523,0.0540383339532719,0.140806876778046,0.116550275278761,0.0692247703004333,0.0197571714250725
0.63671943413562,0.185121512656604,0.237440661757284,0.183040248060506,0.125517845039876,0.0257662864287454,0.00363656991888454
0.763470765658586,0.0239109120700801,0.0178802743307893,0.0800458970580252,0.0474138598534106,0.0667310112801955,0.0805998571255614
0.733495982905973,0.121705945883926,0.0812465225417988,0.0562179668433133,0.028197305230684,0.0631033323877137,0.131479792807169
0.683327765164238,0.0925438683293272,0.101220146104791,0.107510704767945,0.148903339021362,0.131809189240894,0.00409049575795789
0.799601332701803,0.0293027195045123,0.00680852168084783,0.0142799715695362,0.0574784045567506,0.109842961264293,0.110544008610351
0.795853340921315,0.00449556037635401,0.000219045307455325,0.0439005679603099,0.106361953878818,0.140699990969119,0.0169951946239806
0.771811067536592,0.0231096505004555,0.00980962260943553,0.042250574818178,0.05394754587135,0.101511547798246,0.0679185258686816
0.662195071680411,0.00534941370145208,0.00751761953895447,0.118802421697654,0.185541199630671,0.167561498222465,0.0910221689885614
0.653252918607439,0.001475938465517,0.00440916666662196,0.128757068152812,0.267392533439166,0.28494819385688,0.100062517975265
0.796146996364309,0.00687353480441477,0.0284058694867668,0.0461959557139885,0.129578218003233,0.106316203052623,0.0248559033552163
0.708655234952796,0.013841172046952,0.0273761613448733,0.110490400301595,0.0866462827359927,0.0773236641578646,0.145832229471622
0.769278399027089,0.017914774784475,0.123420772765067,0.0742974447339437,0.0892298738981732,0.0542949449552742,0.00891523475170088
0.726741112346724,0.0492098804620718,0.0511921172423288,0.0386081994959836,0.026989141973326,0.0409802848707076,0.0670072162744703
0.739315954272854,0.00108666437933231,0.182386329648248,0.168333404158785,0.135801951996423,0.0102768415868093,0.00769420850652772
0.766277097354344,0.120533722945909,0.0273555121405659,0.109506476717478,0.030146776089564,0.05896038557306,0.040142629154964
0.692387947087302,0.0135953727121187,0.0098663767727703,0.0578359860034594,0.189566017746214,0.147380500180379,0.0862930730684254
0.768565603406643,0.00509464331993018,0.0140374980344871,0.0179041874467411,0.16618967330224,0.170096325766928,0.0288735067828413
0.760307635360805,0.0398916909037975,0.171207479841919,0.121543852247259,0.111349229465965,0.000119076772817978,0.00124012548355244
